2017-01-18 00:00:00,20170118T000000,1374.9999988563216,13216.728594603122,253.3262685858809 
2017-01-18 01:00:00,20170118T010000,1374.999999196852,13216.728598528916,253.32626866112696 
2017-01-18 02:00:00,20170118T020000,1374.9999993010658,13216.72859973033,253.32626868415457 
2017-01-18 03:00:00,20170118T030000,1374.9999991183265,13216.72859762363,253.32626864377528 
2017-01-18 04:00:00,20170118T040000,1374.9999990469598,13216.728596800884,253.3262686280056 
2017-01-18 05:00:00,20170118T050000,1374.9999989779253,13216.728596005018,253.32626861275116 
2017-01-18 06:00:00,20170118T060000,1374.9999988370673,13216.728594381151,253.32626858162635 
2017-01-18 07:00:00,20170118T070000,1374.9999987226395,13216.72859306198,253.3262685563417 
2017-01-18 08:00:00,20170118T080000,1374.9999996053575,13216.728603238345,253.32626875139303 
2017-01-18 09:00:00,20170118T090000,1374.9999983211858,13216.728588433842,253.32626846763372 
2017-01-18 10:00:00,20170118T100000,1374.9999988801342,13216.728594877648,253.32626859114276 
2017-01-18 11:00:00,20170118T110000,1374.9999998966584,13216.728606596578,253.32626881576059 
2017-01-18 12:00:00,20170118T120000,1374.99999858127,13216.728591432206,253.32626852510364 
2017-01-18 13:00:00,20170118T130000,1374.9999987658757,13216.728593560423,253.3262685658954 
2017-01-18 14:00:00,20170118T140000,1374.9999954402567,13216.728555221227,253.32626783104445 
2017-01-18 15:00:00,20170118T150000,1374.9999966367236,13216.728569014624,253.32626809542376 
2017-01-18 16:00:00,20170118T160000,1374.9999997833847,13216.728605290722,253.32626879073112 
2017-01-18 17:00:00,20170118T170000,1374.9999985063216,13216.728590568167,253.32626850854254 
2017-01-18 18:00:00,20170118T180000,1374.9999997074358,13216.728604415144,253.32626877394884 
2017-01-18 19:00:00,20170118T190000,1374.9999996533872,13216.728603792053,253.326268762006 
2017-01-18 20:00:00,20170118T200000,1374.999999245175,13216.728599086004,253.3262686718047 
2017-01-18 21:00:00,20170118T210000,1374.9999997867005,13216.728605328939,253.32626879146363 
2017-01-18 22:00:00,20170118T220000,1374.9999998580765,13216.728606151795,253.3262688072354 
2017-01-18 23:00:00,20170118T230000,1374.9999996307201,13216.728603530737,253.32626875699734 
2017-01-18 00:00:00,20170118T000000,1374.9999988654947,13216.728594708919,253.32626858790871 
2017-01-18 01:00:00,20170118T010000,1374.999999171199,13216.728598233207,253.32626865545907 
2017-01-18 02:00:00,20170118T020000,1374.9999992533626,13216.728599180424,253.32626867361446 
2017-01-18 03:00:00,20170118T030000,1374.999999115256,13216.728597588273,253.32626864309756 
2017-01-18 04:00:00,20170118T040000,1374.999999045276,13216.728596781508,253.32626862763422 
2017-01-18 05:00:00,20170118T050000,1374.999999027415,13216.728596575605,253.32626862368767 
2017-01-18 06:00:00,20170118T060000,1374.9999988409063,13216.728594425458,253.3262685824756 
2017-01-18 00:00:00,20170118T000000,1374.9999988654947,13216.728594708919,253.32626858790871 
2017-01-18 01:00:00,20170118T010000,1374.999999171199,13216.728598233207,253.32626865545907 
2017-01-18 02:00:00,20170118T020000,1374.9999992533626,13216.728599180424,253.32626867361446 
2017-01-18 03:00:00,20170118T030000,1374.999999115256,13216.728597588273,253.32626864309756 
2017-01-18 04:00:00,20170118T040000,1374.999999045276,13216.728596781508,253.32626862763422 
2017-01-18 05:00:00,20170118T050000,1374.999999027415,13216.728596575605,253.32626862368767 
2017-01-18 06:00:00,20170118T060000,1374.9999988409063,13216.728594425458,253.3262685824756 
2017-01-18 07:00:00,20170118T070000,1374.999998724591,13216.728593084525,253.3262685567738 
2017-01-18 08:00:00,20170118T080000,1374.9999996058134,13216.728603243639,253.3262687514945 
2017-01-18 09:00:00,20170118T090000,1374.9999983208988,13216.728588430578,253.32626846757117 
2017-01-18 10:00:00,20170118T100000,1374.9999988823283,13216.728594902987,253.32626859162843 
2017-01-18 11:00:00,20170118T110000,1374.9999998966607,13216.728606596647,253.32626881576192 
2017-01-18 12:00:00,20170118T120000,1374.999998581348,13216.728591433159,253.32626852512192 
2017-01-18 13:00:00,20170118T130000,1374.9999987660758,13216.72859356277,253.32626856594038 
2017-01-18 14:00:00,20170118T140000,1374.9999954422653,13216.72855524443,253.3262678314892 
2017-01-18 15:00:00,20170118T150000,1374.9999966562914,13216.728569240255,253.32626809974846 
2017-01-18 16:00:00,20170118T160000,1374.9999997921723,13216.728605392062,253.32626879267352 
2017-01-18 17:00:00,20170118T170000,1374.999998556806,13216.728591150219,253.32626851969877 
2017-01-18 18:00:00,20170118T180000,1374.9999997070968,13216.728604411273,253.32626877387466 
2017-01-18 19:00:00,20170118T190000,1374.99999965358,13216.728603794312,253.3262687620493 
2017-01-18 20:00:00,20170118T200000,1374.9999992364994,13216.728598986028,253.32626866988846 
2017-01-18 21:00:00,20170118T210000,1374.9999997899433,13216.728605366363,253.32626879218094 
2017-01-18 22:00:00,20170118T220000,1374.9999998572596,13216.728606142427,253.32626880705584 
2017-01-18 23:00:00,20170118T230000,1374.9999996323688,13216.728603549785,253.32626875736244 
2017-01-18 00:00:00,20170118T000000,1374.9999988654947,13216.728594708919,253.32626858790871 
2017-01-18 01:00:00,20170118T010000,1374.999999171199,13216.728598233207,253.32626865545907 
2017-01-18 02:00:00,20170118T020000,1374.9999992533626,13216.728599180424,253.32626867361446 
2017-01-18 03:00:00,20170118T030000,1374.999999115256,13216.728597588273,253.32626864309756 
2017-01-18 04:00:00,20170118T040000,1374.999999045276,13216.728596781508,253.32626862763422 
2017-01-18 05:00:00,20170118T050000,1374.999999027415,13216.728596575605,253.32626862368767 
2017-01-18 06:00:00,20170118T060000,1374.9999988409063,13216.728594425458,253.3262685824756 
2017-01-18 07:00:00,20170118T070000,1374.999998724591,13216.728593084525,253.3262685567738 
2017-01-18 08:00:00,20170118T080000,1374.9999996058134,13216.728603243639,253.3262687514945 
2017-01-18 09:00:00,20170118T090000,1374.9999983208988,13216.728588430578,253.32626846757117 
2017-01-18 10:00:00,20170118T100000,1374.9999988823283,13216.728594902987,253.32626859162843 
2017-01-18 11:00:00,20170118T110000,1374.9999998966607,13216.728606596647,253.32626881576192 
2017-01-18 12:00:00,20170118T120000,1374.999998581348,13216.728591433159,253.32626852512192 
2017-01-18 13:00:00,20170118T130000,1374.9999987660758,13216.72859356277,253.32626856594038 
