2017-01-18 00:00:00,20170118T000000,3.7982212607991184e-06,8.316046672240557e-07,4.582141716404547e-08 
2017-01-18 01:00:00,20170118T010000,2.6623032184152223e-06,5.829001603592512e-07,3.2117798835794744e-08 
2017-01-18 02:00:00,20170118T020000,2.2761263237042113e-06,4.983483436101125e-07,2.74589937329172e-08 
2017-01-18 03:00:00,20170118T030000,2.9501072254159133e-06,6.459136445755984e-07,3.558984181611547e-08 
2017-01-18 04:00:00,20170118T040000,3.19605239256237e-06,6.997623107897311e-07,3.855690332451418e-08 
2017-01-18 05:00:00,20170118T050000,3.4955660762195562e-06,7.653395797596756e-07,4.217021084475813e-08 
2017-01-18 06:00:00,20170118T060000,3.4436155953057343e-06,7.539652391338798e-07,4.154348467627678e-08 
2017-01-18 07:00:00,20170118T070000,4.022977049886106e-06,8.808140076907142e-07,4.853285182375835e-08 
2017-01-18 08:00:00,20170118T080000,1.3178231810655267e-06,2.8853187655517804e-07,1.589810639819031e-08 
2017-01-18 09:00:00,20170118T090000,5.446549271853432e-06,1.192499194685185e-06,6.57067056271537e-08 
2017-01-18 10:00:00,20170118T100000,3.4512188808504105e-06,7.556299467196247e-07,4.163521006425132e-08 
2017-01-18 11:00:00,20170118T110000,3.894671639801091e-07,8.527220745118803e-08,4.698498630560461e-09 
2017-01-18 12:00:00,20170118T120000,4.701611886266763e-06,1.0293982681969732e-06,5.671984457765323e-08 
2017-01-18 13:00:00,20170118T130000,4.261156928458944e-06,9.329624964331414e-07,5.140623355346609e-08 
2017-01-18 14:00:00,20170118T140000,1.7060791850892365e-05,3.7353890559696376e-06,2.0581993698392706e-07 
2017-01-18 15:00:00,20170118T150000,1.2174848761043704e-05,2.6656322413141356e-06,1.4687633649640887e-07 
2017-01-18 16:00:00,20170118T160000,7.61027342393297e-07,1.6662375526965303e-07,9.180968915357882e-09 
2017-01-18 17:00:00,20170118T170000,5.633452550984618e-06,1.2334208863330994e-06,6.796149083695378e-08 
2017-01-18 18:00:00,20170118T180000,1.0458200890491626e-06,2.2897793662157025e-07,1.2616684307848521e-08 
2017-01-18 19:00:00,20170118T190000,1.2182208635935937e-06,2.667243655155066e-07,1.4696512539904413e-08 
2017-01-18 20:00:00,20170118T200000,2.6214650328078602e-06,5.739588103377152e-07,3.162513044960811e-08 
2017-01-18 21:00:00,20170118T210000,8.041496964792642e-07,1.7606521443099577e-07,9.701193315147866e-09 
2017-01-18 22:00:00,20170118T220000,5.481610596266431e-07,1.200175725097416e-07,6.612968245286762e-09 
2017-01-18 23:00:00,20170118T230000,1.2786997965293893e-06,2.79965975059748e-07,1.5426125225792116e-08 
